"model_bad_id","model_good_id","model_bad_name","model_bad_step","model_good_name","model_good_step","reward_bad","reward_good"
"8","31","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=128 P2","12800000","93.92","26.08"
"8","32","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=128 P2","25600000","93.048","26.951999999999998"
"8","33","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=128 P2","38400000","90.018","29.982"
"8","34","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=128 P2","51200000","87.559","32.441"
"8","35","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P2","12800000","93.874","26.126000000000005"
"8","36","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P2","25600000","91.725","28.275000000000006"
"8","37","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P2","38400000","90.302","29.697999999999993"
"8","38","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P2","51200000","88.936","31.063999999999993"
"8","39","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P2","64000000","88.702","31.298000000000002"
"8","40","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P2","76800000","88.254","31.745999999999995"
"8","41","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P2","80000000","87.773","32.227000000000004"
"8","42","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P2","12800000","95.449","24.551000000000002"
"8","43","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P2","25600000","92.055","27.944999999999993"
"8","44","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P2","38400000","88.818","31.182000000000002"
"8","45","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P2","51200000","89.237","30.763000000000005"
"8","46","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P2","64000000","86.913","33.087"
"8","47","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P2","76800000","87.738","32.262"
"8","48","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P2","80000000","88.092","31.908"
"8","49","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P2","12800000","93.341","26.659000000000006"
"8","50","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P2","25600000","91.474","28.525999999999996"
"8","51","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P2","38400000","88.439","31.561000000000007"
"8","52","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P2","51200000","86.649","33.351"
"8","53","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P2","64000000","87.127","32.873000000000005"
"8","54","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P2","76800000","87.352","32.647999999999996"
"8","55","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P2","80000000","87.219","32.781000000000006"
"8","56","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P2","12800000","95.335","24.665000000000006"
"8","57","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P2","25600000","91.386","28.614000000000004"
"8","58","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P2","38400000","90.205","29.795"
"8","59","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P2","51200000","88.92","31.08"
"8","60","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P2","64000000","88.12","31.879999999999995"
"8","61","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P2","76800000","88.187","31.813000000000002"
"8","62","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P2","80000000","88.075","31.924999999999997"
"8","63","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P2","12800000","94.884","25.116"
"8","64","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P2","25600000","91.754","28.245999999999995"
"8","65","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P2","38400000","88.486","31.513999999999996"
"8","66","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P2","51200000","88.791","31.209000000000003"
"8","67","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P2","64000000","86.888","33.111999999999995"
"8","68","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P2","76800000","87.285","32.715"
"8","69","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P2","80000000","87.489","32.510999999999996"
"8","70","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P1","12800000","92.854","27.146"
"8","71","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P1","25600000","92.601","27.399"
"8","72","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P1","38400000","90.974","29.025999999999996"
"8","73","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P1","51200000","90.875","29.125"
"8","74","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P1","64000000","91.979","28.021"
"8","75","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P1","76800000","90.678","29.322000000000003"
"8","76","NN h=32 sample_batch=False P2","76800000","RNN h=128 m=64 P1","80000000","91.23","28.769999999999996"
"8","77","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P1","12800000","96.079","23.921000000000006"
"8","78","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P1","25600000","92.653","27.346999999999994"
"8","79","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P1","38400000","92.598","27.402"
"8","80","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P1","51200000","91.748","28.251999999999995"
"8","81","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P1","64000000","92.362","27.638000000000005"
"8","82","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P1","76800000","92.428","27.572000000000003"
"8","83","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=128 P1","80000000","92.592","27.408"
"8","84","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P1","12800000","94.879","25.120999999999995"
"8","85","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P1","25600000","91.947","28.052999999999997"
"8","86","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P1","38400000","92.796","27.203999999999994"
"8","87","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P1","51200000","91.941","28.058999999999997"
"8","88","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P1","64000000","92.141","27.858999999999995"
"8","89","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P1","76800000","91.17","28.83"
"8","90","NN h=32 sample_batch=False P2","76800000","RNN h=32 m=64 P1","80000000","91.176","28.823999999999998"
"8","91","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P1","12800000","92.912","27.087999999999994"
"8","92","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P1","25600000","91.28","28.72"
"8","93","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P1","38400000","91.907","28.093000000000004"
"8","94","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P1","51200000","92.341","27.659000000000006"
"8","95","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P1","64000000","90.998","29.001999999999995"
"8","96","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P1","76800000","91.99","28.010000000000005"
"8","97","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=128 P1","80000000","91.146","28.854"
"8","98","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P1","12800000","94.372","25.628"
"8","99","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P1","25600000","91.252","28.748000000000005"
"8","100","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P1","38400000","92.203","27.796999999999997"
"8","101","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P1","51200000","91.924","28.075999999999993"
"8","102","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P1","64000000","90.512","29.488"
"8","103","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P1","76800000","91.172","28.828000000000003"
"8","104","NN h=32 sample_batch=False P2","76800000","RNN h=64 m=64 P1","80000000","91.274","28.726"
"8","105","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=False P1","12800000","93.011","26.989000000000004"
"8","106","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=False P1","25600000","91.706","28.293999999999997"
"8","107","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=False P1","38400000","90.08","29.92"
"8","108","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=False P1","51200000","90.502","29.498000000000005"
"8","109","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=False P1","64000000","88.904","31.096000000000004"
"8","110","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=False P1","76800000","89.528","30.471999999999994"
"8","111","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=False P1","80000000","88.979","31.021"
"8","112","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=False P1","12800000","93.062","26.938000000000002"
"8","113","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=False P1","25600000","91.417","28.583"
"8","114","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=False P1","38400000","91.805","28.194999999999993"
"8","115","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=False P1","51200000","90.953","29.046999999999997"
"8","116","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=False P1","64000000","89.002","30.998000000000005"
"8","117","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=False P1","76800000","88.97","31.03"
"8","118","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=False P1","80000000","88.973","31.027"
"8","119","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=True P1","12800000","91.956","28.043999999999997"
"8","120","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=True P1","25600000","90.724","29.275999999999996"
"8","121","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=True P1","38400000","91.726","28.274"
"8","122","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=True P1","51200000","90.264","29.736000000000004"
"8","123","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=True P1","64000000","90.788","29.212000000000003"
"8","124","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=True P1","76800000","89.74","30.260000000000005"
"8","125","NN h=32 sample_batch=False P2","76800000","NN h=64 sample_batch=True P1","80000000","89.466","30.534000000000006"
"8","126","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=True P1","12800000","93.037","26.962999999999994"
"8","127","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=True P1","25600000","90.031","29.968999999999994"
"8","128","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=True P1","38400000","88.678","31.322000000000003"
"8","129","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=True P1","51200000","88.763","31.236999999999995"
"8","130","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=True P1","64000000","89.214","30.786"
"8","131","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=True P1","76800000","88.978","31.022000000000006"
"8","132","NN h=32 sample_batch=False P2","76800000","NN h=32 sample_batch=True P1","80000000","88.493","31.507000000000005"
"9","0","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=128 P2","64000128","88.181","31.819000000000003"
"9","1","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=128 P2","76800128","88.227","31.772999999999996"
"9","2","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=128 P2","80000128","87.94","32.06"
"9","3","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P2","12800000","91.581","28.418999999999997"
"9","4","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P2","25600000","89.28","30.72"
"9","5","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P2","38400000","87.103","32.897000000000006"
"9","6","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P2","51200000","84.538","35.462"
"9","7","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P2","64000000","84.799","35.20099999999999"
"9","8","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P2","76800000","85.564","34.43600000000001"
"9","9","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P2","80000000","85.889","34.111000000000004"
"9","10","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P2","12800000","92.518","27.482"
"9","11","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P2","25600000","89.284","30.715999999999994"
"9","12","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P2","38400000","86.435","33.565"
"9","13","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P2","51200000","85.336","34.664"
"9","14","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P2","64000000","84.041","35.959"
"9","15","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P2","76800000","84.002","35.998000000000005"
"9","16","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P2","80000000","83.728","36.272000000000006"
"9","17","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P2","12800000","93.544","26.456000000000003"
"9","18","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P2","25600000","90.215","29.784999999999997"
"9","19","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P2","38400000","88.245","31.754999999999995"
"9","20","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P2","51200000","85.928","34.072"
"9","21","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P2","64000000","86.385","33.614999999999995"
"9","22","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P2","76800000","85.615","34.385000000000005"
"9","23","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P2","80000000","85.581","34.419"
"9","24","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P2","12800000","93.148","26.852000000000004"
"9","25","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P2","25600000","90.49","29.510000000000005"
"9","26","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P2","38400000","88.372","31.628"
"9","27","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P2","51200000","87.876","32.123999999999995"
"9","28","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P2","64000000","87.095","32.905"
"9","29","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P2","76800000","85.504","34.495999999999995"
"9","30","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P2","80000000","85.704","34.29600000000001"
"9","31","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=128 P2","12800000","93.644","26.355999999999995"
"9","32","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=128 P2","25600000","93.09","26.909999999999997"
"9","33","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=128 P2","38400000","90.091","29.909000000000006"
"9","34","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=128 P2","51200000","87.59","32.41"
"9","35","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P2","12800000","93.999","26.001000000000005"
"9","36","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P2","25600000","92.503","27.497"
"9","37","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P2","38400000","90.756","29.244"
"9","38","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P2","51200000","89.352","30.647999999999996"
"9","39","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P2","64000000","88.555","31.444999999999993"
"9","40","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P2","76800000","88.326","31.674000000000007"
"9","41","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P2","80000000","88.212","31.787999999999997"
"9","42","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P2","12800000","95.859","24.141000000000005"
"9","43","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P2","25600000","92.113","27.887"
"9","44","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P2","38400000","88.8","31.200000000000003"
"9","45","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P2","51200000","89.446","30.554000000000002"
"9","46","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P2","64000000","86.809","33.191"
"9","47","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P2","76800000","87.736","32.263999999999996"
"9","48","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P2","80000000","88.012","31.988"
"9","49","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P2","12800000","93.091","26.909000000000006"
"9","50","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P2","25600000","91.635","28.364999999999995"
"9","51","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P2","38400000","88.239","31.760999999999996"
"9","52","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P2","51200000","86.659","33.340999999999994"
"9","53","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P2","64000000","87.926","32.074"
"9","54","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P2","76800000","87.097","32.903000000000006"
"9","55","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P2","80000000","86.83","33.17"
"9","56","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P2","12800000","95.947","24.052999999999997"
"9","57","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P2","25600000","90.977","29.022999999999996"
"9","58","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P2","38400000","90.711","29.289"
"9","59","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P2","51200000","89.011","30.989000000000004"
"9","60","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P2","64000000","88.602","31.397999999999996"
"9","61","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P2","76800000","88.512","31.488"
"9","62","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P2","80000000","88.29","31.709999999999994"
"9","63","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P2","12800000","95.559","24.441000000000003"
"9","64","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P2","25600000","91.679","28.320999999999998"
"9","65","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P2","38400000","88.822","31.177999999999997"
"9","66","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P2","51200000","88.733","31.266999999999996"
"9","67","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P2","64000000","87.693","32.307"
"9","68","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P2","76800000","87.74","32.260000000000005"
"9","69","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P2","80000000","87.889","32.111000000000004"
"9","70","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P1","12800000","93.026","26.974000000000004"
"9","71","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P1","25600000","93.061","26.938999999999993"
"9","72","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P1","38400000","91.252","28.748000000000005"
"9","73","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P1","51200000","91.405","28.595"
"9","74","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P1","64000000","91.405","28.595"
"9","75","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P1","76800000","91.808","28.191999999999993"
"9","76","NN h=32 sample_batch=False P2","80000000","RNN h=128 m=64 P1","80000000","92.285","27.715000000000003"
"9","77","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P1","12800000","96.354","23.646"
"9","78","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P1","25600000","93.111","26.888999999999996"
"9","79","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P1","38400000","92.653","27.346999999999994"
"9","80","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P1","51200000","92.237","27.763000000000005"
"9","81","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P1","64000000","92.029","27.971000000000004"
"9","82","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P1","76800000","91.784","28.215999999999994"
"9","83","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=128 P1","80000000","92.109","27.891000000000005"
"9","84","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P1","12800000","94.72","25.28"
"9","85","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P1","25600000","91.976","28.024"
"9","86","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P1","38400000","93.02","26.980000000000004"
"9","87","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P1","51200000","91.613","28.387"
"9","88","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P1","64000000","92.528","27.471999999999994"
"9","89","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P1","76800000","91.998","28.001999999999995"
"9","90","NN h=32 sample_batch=False P2","80000000","RNN h=32 m=64 P1","80000000","91.91","28.090000000000003"
"9","91","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P1","12800000","93.216","26.784000000000006"
"9","92","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P1","25600000","91.683","28.316999999999993"
"9","93","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P1","38400000","92.388","27.611999999999995"
"9","94","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P1","51200000","92.799","27.200999999999993"
"9","95","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P1","64000000","91.496","28.504000000000005"
"9","96","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P1","76800000","92.023","27.977000000000004"
"9","97","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=128 P1","80000000","91.614","28.385999999999996"
"9","98","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P1","12800000","94.662","25.337999999999994"
"9","99","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P1","25600000","91.481","28.519000000000005"
"9","100","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P1","38400000","92.106","27.894000000000005"
"9","101","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P1","51200000","91.495","28.504999999999995"
"9","102","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P1","64000000","91.075","28.924999999999997"
"9","103","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P1","76800000","91.449","28.551000000000002"
"9","104","NN h=32 sample_batch=False P2","80000000","RNN h=64 m=64 P1","80000000","91.936","28.063999999999993"
"9","105","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P1","12800000","93.696","26.304000000000002"
"9","106","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P1","25600000","91.731","28.269000000000005"
"9","107","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P1","38400000","90.246","29.754000000000005"
"9","108","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P1","51200000","90.517","29.483000000000004"
"9","109","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P1","64000000","89.252","30.748000000000005"
"9","110","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P1","76800000","89.629","30.370999999999995"
"9","111","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=False P1","80000000","89.211","30.789"
"9","112","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P1","12800000","92.704","27.296000000000006"
"9","113","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P1","25600000","91.561","28.438999999999993"
"9","114","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P1","38400000","91.419","28.581000000000003"
"9","115","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P1","51200000","91.343","28.656999999999996"
"9","116","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P1","64000000","89.675","30.325000000000003"
"9","117","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P1","76800000","88.893","31.107"
"9","118","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=False P1","80000000","88.805","31.194999999999993"
"9","119","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P1","12800000","91.622","28.378"
"9","120","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P1","25600000","91.271","28.729"
"9","121","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P1","38400000","91.85","28.150000000000006"
"9","122","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P1","51200000","90.571","29.429000000000002"
"9","123","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P1","64000000","90.78","29.22"
"9","124","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P1","76800000","89.701","30.299000000000007"
"9","125","NN h=32 sample_batch=False P2","80000000","NN h=64 sample_batch=True P1","80000000","89.662","30.337999999999994"
"9","126","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P1","12800000","93.187","26.813000000000002"
"9","127","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P1","25600000","90.005","29.995000000000005"
"9","128","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P1","38400000","89.265","30.735"
"9","129","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P1","51200000","89.507","30.492999999999995"
"9","130","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P1","64000000","89.762","30.238"
"9","131","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P1","76800000","89.189","30.811000000000007"
"9","132","NN h=32 sample_batch=False P2","80000000","NN h=32 sample_batch=True P1","80000000","89.13","30.870000000000005"
"10","0","NN h=32 sample_batch=True P2","12800000","RNN h=128 m=128 P2","64000128","77.23","42.769999999999996"
"10","1","NN h=32 sample_batch=True P2","12800000","RNN h=128 m=128 P2","76800128","77.435","42.565"
"10","2","NN h=32 sample_batch=True P2","12800000","RNN h=128 m=128 P2","80000128","77.19","42.81"
"10","3","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=False P2","12800000","82.091","37.909000000000006"
"10","4","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=False P2","25600000","76.653","43.346999999999994"
"10","5","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=False P2","38400000","75.969","44.031000000000006"
"10","6","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=False P2","51200000","73.904","46.096000000000004"
"10","7","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=False P2","64000000","73.647","46.352999999999994"
"10","8","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=False P2","76800000","73.193","46.807"
"10","9","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=False P2","80000000","73.693","46.307"
"10","10","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=True P2","12800000","82.398","37.602000000000004"
"10","11","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=True P2","25600000","77.187","42.813"
"10","12","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=True P2","38400000","76.822","43.178"
"10","13","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=True P2","51200000","73.323","46.67700000000001"
"10","14","NN h=32 sample_batch=True P2","12800000","NN h=32 sample_batch=True P2","64000000","73.307","46.693"
